Title,URL
"Java Stdin and Stdout I
EasyJava (Basic)Max Score: 5Success Rate: 96.83%",https://www.hackerrank.com/challenges/java-stdin-and-stdout-1?isFullScreen=true
"Java If-Else
EasyJava (Basic)Max Score: 10Success Rate: 91.38%",https://www.hackerrank.com/challenges/java-if-else?isFullScreen=true
"Java Stdin and Stdout II
EasyJava (Basic)Max Score: 10Success Rate: 92.79%",https://www.hackerrank.com/challenges/java-stdin-stdout?isFullScreen=true
"Java Output Formatting
EasyJava (Basic)Max Score: 10Success Rate: 96.54%",https://www.hackerrank.com/challenges/java-output-formatting?isFullScreen=true
"Java Loops I
EasyJava (Basic)Max Score: 10Success Rate: 97.66%",https://www.hackerrank.com/challenges/java-loops-i?isFullScreen=true
"Java Loops II
EasyJava (Basic)Max Score: 10Success Rate: 97.32%",https://www.hackerrank.com/challenges/java-loops?isFullScreen=true
"Java Datatypes
EasyJava (Basic)Max Score: 10Success Rate: 93.71%",https://www.hackerrank.com/challenges/java-datatypes?isFullScreen=true
"Java End-of-file
EasyJava (Basic)Max Score: 10Success Rate: 97.91%",https://www.hackerrank.com/challenges/java-end-of-file?isFullScreen=true
"Java Static Initializer Block
EasyJava (Basic)Max Score: 10Success Rate: 96.12%",https://www.hackerrank.com/challenges/java-static-initializer-block?isFullScreen=true
"Java Int to String
EasyJava (Basic)Max Score: 10Success Rate: 97.97%",https://www.hackerrank.com/challenges/java-int-to-string?isFullScreen=true
"Java Date and Time
EasyJava (Basic)Max Score: 15Success Rate: 92.44%",https://www.hackerrank.com/challenges/java-date-and-time?isFullScreen=true
"Java Currency Formatter
EasyJava (Basic)Max Score: 15Success Rate: 96.51%",https://www.hackerrank.com/challenges/java-currency-formatter?isFullScreen=true
"Java Strings Introduction
EasyJava (Basic)Max Score: 5Success Rate: 93.78%",https://www.hackerrank.com/challenges/java-strings-introduction?isFullScreen=true
"Java Substring
EasyJava (Basic)Max Score: 5Success Rate: 98.99%",https://www.hackerrank.com/challenges/java-substring?isFullScreen=true
"Java Substring Comparisons
EasyJava (Basic)Max Score: 10Success Rate: 91.95%",https://www.hackerrank.com/challenges/java-string-compare?isFullScreen=true
"Java String Reverse
EasyJava (Basic)Max Score: 10Success Rate: 97.82%",https://www.hackerrank.com/challenges/java-string-reverse?isFullScreen=true
"Java Anagrams
EasyJava (Basic)Max Score: 10Success Rate: 93.28%",https://www.hackerrank.com/challenges/java-anagrams?isFullScreen=true
"Java String Tokens
EasyJava (Basic)Max Score: 15Success Rate: 82.42%",https://www.hackerrank.com/challenges/java-string-tokens?isFullScreen=true
"Pattern Syntax Checker
EasyJava (Basic)Max Score: 20Success Rate: 97.50%",https://www.hackerrank.com/challenges/pattern-syntax-checker?isFullScreen=true
"Java Regex
MediumJava (Intermediate)Max Score: 25Success Rate: 92.96%",https://www.hackerrank.com/challenges/java-regex?isFullScreen=true
"Java Regex 2 - Duplicate Words
MediumJava (Basic)Max Score: 25Success Rate: 91.52%",https://www.hackerrank.com/challenges/duplicate-word?isFullScreen=true
"Valid Username Regular Expression
EasyMax Score: 20Success Rate: 95.74%",https://www.hackerrank.com/challenges/valid-username-checker?isFullScreen=true
"Tag Content Extractor
MediumJava (Basic)Max Score: 20Success Rate: 95.51%",https://www.hackerrank.com/challenges/tag-content-extractor?isFullScreen=true
"Java BigDecimal
MediumJava (Basic)Max Score: 20Success Rate: 94.78%",https://www.hackerrank.com/challenges/java-bigdecimal?isFullScreen=true
"Java Primality Test
EasyJava (Basic)Max Score: 20Success Rate: 91.03%",https://www.hackerrank.com/challenges/java-primality-test?isFullScreen=true
"Java BigInteger
EasyJava (Basic)Max Score: 10Success Rate: 97.61%",https://www.hackerrank.com/challenges/java-biginteger?isFullScreen=true
"Java 1D Array
EasyJava (Basic)Max Score: 5Success Rate: 97.29%",https://www.hackerrank.com/challenges/java-1d-array-introduction?isFullScreen=true
"Java 2D Array
EasyJava (Basic)Max Score: 10Success Rate: 92.96%",https://www.hackerrank.com/challenges/java-2d-array?isFullScreen=true
"Java Subarray
EasyJava (Basic)Max Score: 10Success Rate: 96.96%",https://www.hackerrank.com/challenges/java-negative-subarray?isFullScreen=true
"Java Arraylist
EasyJava (Basic)Max Score: 10Success Rate: 97.70%",https://www.hackerrank.com/challenges/java-arraylist?isFullScreen=true
"Java 1D Array (Part 2)
MediumJava (Basic)Max Score: 25Success Rate: 72.30%",https://www.hackerrank.com/challenges/java-1d-array?isFullScreen=true
"Java List
EasyJava (Basic)Max Score: 15Success Rate: 95.78%",https://www.hackerrank.com/challenges/java-list?isFullScreen=true
"Java Map
EasyJava (Basic)Max Score: 10Success Rate: 96.41%",https://www.hackerrank.com/challenges/phone-book?isFullScreen=true
